ID	SENTENCE	ENTITY_1	ENTITY_1_NAME	ENTITY_1_POS1	ENTITY_1_POS2	ENTITY_2	ENTITY_2_NAME	ENTITY_2_POS1	ENTITY_2_POS2	LABEL
a137340.s4	In contrast, both methscopolamine and neostigmine, which do not penetrate the blood-brain barrier, had no effect on the hyperactivity produced by morphine.	D009020	morphine	146	154	D006948	hyperactivity	120	133	true
a137340.s10	, 24 hr), a serotonin depletor, caused no significant change in the hyperactivity.	D012701	serotonin	10	19	D006948	hyperactivity	66	79	false
a9931093.s0	Mechanisms of FK 506-induced hypertension in the rat.	D016559	FK 506	14	20	D006973	hypertension	29	41	true
a9931093.s2	The clinical utility of FK 506 is complicated by substantial hypertension and nephrotoxicity.	D016559	FK 506	24	30	D006973	hypertension	61	73	true
a9931093.s2	The clinical utility of FK 506 is complicated by substantial hypertension and nephrotoxicity.	D016559	FK 506	24	30	D007674	nephrotoxicity	78	92	false
a9931093.s3	To clarify the mechanisms of FK 506-induced hypertension, we studied the chronic effects of FK 506 on the synthesis of endothelin-1 (ET-1), the expression of mRNA of ET-1 and endothelin-converting enzyme-1 (ECE-1), the endothelial nitric oxide synthase (eNOS) activity, and the expression of mRNA of eNOS and C-type natriuretic peptide (CNP) in rat blood vessels.	D016559	FK 506	92	98	D006973	hypertension	44	56	true
a9931093.s3	To clarify the mechanisms of FK 506-induced hypertension, we studied the chronic effects of FK 506 on the synthesis of endothelin-1 (ET-1), the expression of mRNA of ET-1 and endothelin-converting enzyme-1 (ECE-1), the endothelial nitric oxide synthase (eNOS) activity, and the expression of mRNA of eNOS and C-type natriuretic peptide (CNP) in rat blood vessels.	D009569	nitric oxide	231	243	D006973	hypertension	44	56	false
a9931093.s4	In addition, the effect of the specific endothelin type A receptor antagonist FR 139317 on FK 506-induced hypertension in rats was studied.	C079574	FR 139317	78	87	D006973	hypertension	106	118	false
a9931093.s4	In addition, the effect of the specific endothelin type A receptor antagonist FR 139317 on FK 506-induced hypertension in rats was studied.	D016559	FK 506	91	97	D006973	hypertension	106	118	true
a9931093.s12	d-1) prevented FK 506-induced hypertension in rats.	D016559	FK 506	15	21	D006973	hypertension	30	42	true
a20633755.s0	Suxamethonium induced prolonged apnea in a patient receiving electroconvulsive therapy.	D013390	Suxamethonium	0	13	D001049	apnea	32	37	true
a20633755.s1	Suxamethonium causes prolonged apnea in patients in whom pseudocholinesterase enzyme gets deactivated by organophosphorus (OP) poisons.	D013390	Suxamethonium	0	13	D001049	apnea	31	36	true
a20633755.s1	Suxamethonium causes prolonged apnea in patients in whom pseudocholinesterase enzyme gets deactivated by organophosphorus (OP) poisons.	D009943	organophosphorus (OP) poisons	105	134	D001049	apnea	31	36	true
a20633755.s3	Prolonged apnea in our case ensued because the information about suicidal attempt by OP compound was concealed from the treating team.	D009943	OP compound	85	96	D001049	apnea	10	15	true
a20067456.s0	The effects of the adjunctive bupropion on male sexual dysfunction induced by a selective serotonin reuptake inhibitor: a double-blind placebo-controlled and randomized study.	D016642	bupropion	30	39	D012735	sexual dysfunction	48	66	false
a20067456.s0	The effects of the adjunctive bupropion on male sexual dysfunction induced by a selective serotonin reuptake inhibitor: a double-blind placebo-controlled and randomized study.	D017367	selective serotonin reuptake inhibitor	80	118	D012735	sexual dysfunction	48	66	false
a20067456.s1	OBJECTIVE: To determine the safety and efficacy of adjunctive bupropion sustained-release (SR) on male sexual dysfunction (SD) induced by a selective serotonin reuptake inhibitor (SSRI), as SD is a common side-effect of SSRIs and the most effective treatments have yet to be determined.	D016642	bupropion	62	71	D012735	SD	190	192	false
a20067456.s1	OBJECTIVE: To determine the safety and efficacy of adjunctive bupropion sustained-release (SR) on male sexual dysfunction (SD) induced by a selective serotonin reuptake inhibitor (SSRI), as SD is a common side-effect of SSRIs and the most effective treatments have yet to be determined.	D017367	SSRIs	220	225	D012735	SD	190	192	false
a20067456.s13	In linear regression analyses the CGI-SF score was not affected significantly by the duration of SD, type of SSRI used and age.	D017367	SSRI	109	113	D012735	SD	97	99	false
a20067456.s15	Bupropion is an effective treatment for male SD induced by SSRIs.	D016642	Bupropion	0	9	D012735	SD	45	47	false
a20067456.s15	Bupropion is an effective treatment for male SD induced by SSRIs.	D017367	SSRIs	59	64	D012735	SD	45	47	false
a18464113.s0	Lamivudine for the prevention of hepatitis B virus reactivation in hepatitis-B surface antigen (HBSAG) seropositive cancer patients undergoing cytotoxic chemotherapy.	D019259	Lamivudine	0	10	D006509	hepatitis B	33	44	false
a18464113.s0	Lamivudine for the prevention of hepatitis B virus reactivation in hepatitis-B surface antigen (HBSAG) seropositive cancer patients undergoing cytotoxic chemotherapy.	D019259	Lamivudine	0	10	D009369	cancer	116	122	false
a18464113.s0	Lamivudine for the prevention of hepatitis B virus reactivation in hepatitis-B surface antigen (HBSAG) seropositive cancer patients undergoing cytotoxic chemotherapy.	D006514	HBSAG	96	101	D006509	hepatitis B	33	44	true
a18464113.s0	Lamivudine for the prevention of hepatitis B virus reactivation in hepatitis-B surface antigen (HBSAG) seropositive cancer patients undergoing cytotoxic chemotherapy.	D006514	HBSAG	96	101	D009369	cancer	116	122	false
a18464113.s3	In this study, cancer patients who have solid and hematological malignancies with chronic HBV infection received the antiviral agent lamivudine prior and during CT compared with historical control group who did not receive lamivudine.	D019259	lamivudine	223	233	D009369	cancer	15	21	false
a18464113.s3	In this study, cancer patients who have solid and hematological malignancies with chronic HBV infection received the antiviral agent lamivudine prior and during CT compared with historical control group who did not receive lamivudine.	D019259	lamivudine	223	233	D019337	hematological malignancies	50	76	false
a18464113.s3	In this study, cancer patients who have solid and hematological malignancies with chronic HBV infection received the antiviral agent lamivudine prior and during CT compared with historical control group who did not receive lamivudine.	D019259	lamivudine	223	233	D006509	HBV infection	90	103	false
a18464113.s12	In the prophylactic lamivudine group severe hepatitis were observed only in 1 patient (2.7%) of 37 patients (p < 0.006).	D019259	lamivudine	20	30	D056486	hepatitis	44	53	false
a18464113.s14	Our study suggests that prophylactic lamivudine significantly decreases the incidence of HBV reactivation and overall morbidity in cancer patients during and after immunosuppressive therapy.	D019259	lamivudine	37	47	D009369	cancer	131	137	false
a18308784.s0	Ginsenoside Rg1 restores the impairment of learning induced by chronic morphine administration in rats.	C035054	Ginsenoside Rg1	0	15	D007859	impairment of learning	29	51	false
a18308784.s0	Ginsenoside Rg1 restores the impairment of learning induced by chronic morphine administration in rats.	D009020	morphine	71	79	D007859	impairment of learning	29	51	true
a18308784.s1	Rg1, as a ginsenoside extracted from Panax ginseng, could ameliorate spatial learning impairment.	C035054	Rg1	0	3	D007859	learning impairment	77	96	false
a18308784.s1	Rg1, as a ginsenoside extracted from Panax ginseng, could ameliorate spatial learning impairment.	D036145	ginsenoside	10	21	D007859	learning impairment	77	96	false
a18308784.s3	The aim of this study was to investigate the effect of Rg1 on learning impairment by chronic morphine administration and the mechanism responsible for this effect.	C035054	Rg1	55	58	D007859	learning impairment	62	81	false
a18308784.s3	The aim of this study was to investigate the effect of Rg1 on learning impairment by chronic morphine administration and the mechanism responsible for this effect.	D009020	morphine	93	101	D007859	learning impairment	62	81	true
a17931375.s0	A study on the effect of the duration of subcutaneous heparin injection on bruising and pain.	D006493	heparin	54	61	D003288	bruising	75	83	true
a17931375.s0	A study on the effect of the duration of subcutaneous heparin injection on bruising and pain.	D006493	heparin	54	61	D010146	pain	88	92	true
a17931375.s2	This study was carried out to determine the effect of injection duration on bruising and pain following the administration of the subcutaneous injection of heparin.	D006493	heparin	156	163	D003288	bruising	76	84	true
a17931375.s2	This study was carried out to determine the effect of injection duration on bruising and pain following the administration of the subcutaneous injection of heparin.	D006493	heparin	156	163	D010146	pain	89	93	true
a17931375.s4	Although different methods to prevent bruising and pain following the subcutaneous injection of heparin have been widely studied and described, the effect of injection duration on the occurrence of bruising and pain is little documented.	D006493	heparin	96	103	D003288	bruising	198	206	true
a17931375.s4	Although different methods to prevent bruising and pain following the subcutaneous injection of heparin have been widely studied and described, the effect of injection duration on the occurrence of bruising and pain is little documented.	D006493	heparin	96	103	D010146	pain	211	215	true
a17931375.s11	Dimensions of the bruising on the heparin applied areas were measured using transparent millimetric measuring paper.	D006493	heparin	34	41	D003288	bruising	18	26	true
a17931375.s19	It was determined that injection duration had an effect on bruising and pain following the subcutaneous administration of heparin.	D006493	heparin	122	129	D003288	bruising	59	67	true
a17931375.s19	It was determined that injection duration had an effect on bruising and pain following the subcutaneous administration of heparin.	D006493	heparin	122	129	D010146	pain	72	76	true
a15649445.s0	Acute reserpine and subchronic haloperidol treatments change synaptosomal brain glutamate uptake and elicit orofacial dyskinesia in rats.	D012110	reserpine	6	15	D004409	orofacial dyskinesia	108	128	true
a15649445.s0	Acute reserpine and subchronic haloperidol treatments change synaptosomal brain glutamate uptake and elicit orofacial dyskinesia in rats.	D006220	haloperidol	31	42	D004409	orofacial dyskinesia	108	128	true
a15649445.s0	Acute reserpine and subchronic haloperidol treatments change synaptosomal brain glutamate uptake and elicit orofacial dyskinesia in rats.	D018698	glutamate	80	89	D004409	orofacial dyskinesia	108	128	false
a15649445.s1	Reserpine- and haloperidol-induced orofacial dyskinesia are putative animal models of tardive dyskinesia (TD) whose pathophysiology has been related to free radical generation and oxidative stress.	D012110	Reserpine	0	9	D004409	TD	106	108	true
